,instant,dteday,season,temp,hum,windspeed
540,541,2011-01-24,1,0.16,0.47,0.2537
541,542,2011-01-24,1,0.14,0.5,0.2537
542,543,2011-01-24,1,0.14,0.59,0.194
543,544,2011-01-24,1,0.14,0.54,0.1642
544,545,2011-01-24,1,0.14,0.59,0.194
545,546,2011-01-24,1,0.14,0.63,0.1642
546,547,2011-01-24,1,0.14,0.63,0.2239
547,548,2011-01-24,1,0.16,0.64,0.2537
548,549,2011-01-25,1,0.16,0.69,0.2836
549,550,2011-01-25,1,0.16,0.69,0.1642
550,551,2011-01-25,1,0.16,0.69,0.2239
551,552,2011-01-25,1,0.14,0.74,0.1045
552,553,2011-01-25,1,0.14,0.74,0.2239
553,554,2011-01-25,1,0.16,0.74,0.1045
554,555,2011-01-25,1,0.16,0.74,0.2239
555,556,2011-01-25,1,0.16,0.74,0.1343
556,557,2011-01-25,1,0.2,0.64,0.0896
557,558,2011-01-25,1,0.22,0.6,0.1045
558,559,2011-01-25,1,0.24,0.6,0.1343
559,560,2011-01-25,1,0.26,0.56,0.0896
560,561,2011-01-25,1,0.26,0.56,0.1343
561,562,2011-01-25,1,0.3,0.45,0.0
562,563,2011-01-25,1,0.32,0.42,0.0
563,564,2011-01-25,1,0.32,0.42,0.0
564,565,2011-01-25,1,0.3,0.45,0.0
565,566,2011-01-25,1,0.3,0.49,0.0896
566,567,2011-01-25,1,0.26,0.65,0.1642
567,568,2011-01-25,1,0.24,0.65,0.194
568,569,2011-01-25,1,0.24,0.65,0.194
569,570,2011-01-25,1,0.22,0.64,0.1642
570,571,2011-01-25,1,0.22,0.64,0.1642
571,572,2011-01-26,1,0.22,0.69,0.1343
572,573,2011-01-26,1,0.24,0.65,0.1343
573,574,2011-01-26,1,0.22,0.69,0.194
574,575,2011-01-26,1,0.2,0.86,0.2836
575,576,2011-01-26,1,0.2,0.86,0.2836
576,577,2011-01-26,1,0.22,0.87,0.2985
577,578,2011-01-26,1,0.22,0.87,0.2985
578,579,2011-01-26,1,0.22,0.87,0.2985
579,580,2011-01-26,1,0.22,0.93,0.2836
580,581,2011-01-26,1,0.22,0.93,0.3284
581,582,2011-01-26,1,0.22,0.93,0.3284
582,583,2011-01-26,1,0.22,0.93,0.3284
583,584,2011-01-26,1,0.22,0.93,0.3582
584,585,2011-01-26,1,0.22,0.93,0.4627
585,586,2011-01-26,1,0.22,0.93,0.3284
586,587,2011-01-26,1,0.2,0.93,0.3582
587,588,2011-01-27,1,0.22,0.55,0.194
588,589,2011-01-27,1,0.22,0.55,0.1045
589,590,2011-01-27,1,0.2,0.69,0.0896
590,591,2011-01-27,1,0.2,0.69,0.0896
591,592,2011-01-27,1,0.18,0.74,0.0896
592,593,2011-01-27,1,0.18,0.74,0.0896
593,594,2011-01-27,1,0.18,0.74,0.0896
594,595,2011-01-27,1,0.18,0.8,0.1642
595,596,2011-01-28,1,0.2,0.75,0.1343
596,597,2011-01-28,1,0.2,0.75,0.1343
597,598,2011-01-28,1,0.2,0.75,0.1642
598,599,2011-01-28,1,0.2,0.75,0.1045
599,600,2011-01-28,1,0.18,0.8,0.1045
600,601,2011-01-28,1,0.18,0.8,0.1343
601,602,2011-01-28,1,0.16,0.86,0.0896
602,603,2011-01-28,1,0.16,0.86,0.0896
603,604,2011-01-28,1,0.18,0.86,0.0896
604,605,2011-01-28,1,0.18,0.86,0.1045
605,606,2011-01-28,1,0.18,0.93,0.1045
606,607,2011-01-28,1,0.18,0.93,0.1045
607,608,2011-01-28,1,0.18,0.93,0.1045
608,609,2011-01-28,1,0.22,0.8,0.0
609,610,2011-01-28,1,0.2,0.86,0.0
610,611,2011-01-28,1,0.22,0.8,0.0
611,612,2011-01-28,1,0.24,0.75,0.1343
612,613,2011-01-28,1,0.24,0.75,0.194
613,614,2011-01-28,1,0.24,0.75,0.1343
614,615,2011-01-28,1,0.24,0.7,0.194
615,616,2011-01-28,1,0.22,0.75,0.1343
616,617,2011-01-28,1,0.24,0.65,0.3582
617,618,2011-01-28,1,0.24,0.6,0.2239
618,619,2011-01-29,1,0.22,0.64,0.3582
619,620,2011-01-29,1,0.22,0.64,0.194
620,621,2011-01-29,1,0.22,0.64,0.1642
621,622,2011-01-29,1,0.2,0.64,0.1343
622,623,2011-01-29,1,0.16,0.69,0.1045
623,624,2011-01-29,1,0.16,0.64,0.1343
624,625,2011-01-29,1,0.16,0.59,0.1045
625,626,2011-01-29,1,0.18,0.55,0.1642
626,627,2011-01-29,1,0.18,0.59,0.0896
627,628,2011-01-29,1,0.18,0.64,0.1045
628,629,2011-01-29,1,0.18,0.64,0.1343
629,630,2011-01-29,1,0.2,0.59,0.194
630,631,2011-01-29,1,0.22,0.55,0.1642
631,632,2011-01-29,1,0.22,0.6,0.1343
632,633,2011-01-29,1,0.22,0.69,0.2537
633,634,2011-01-29,1,0.24,0.6,0.1642
634,635,2011-01-29,1,0.24,0.6,0.0
635,636,2011-01-29,1,0.22,0.69,0.1343
636,637,2011-01-29,1,0.22,0.69,0.2537
637,638,2011-01-29,1,0.18,0.74,0.0896
638,639,2011-01-29,1,0.18,0.74,0.0896
639,640,2011-01-29,1,0.16,0.8,0.0896
640,641,2011-01-29,1,0.16,0.8,0.0896
641,642,2011-01-30,1,0.16,0.8,0.1045
642,643,2011-01-30,1,0.14,0.8,0.0
643,644,2011-01-30,1,0.16,0.8,0.0
644,645,2011-01-30,1,0.14,0.93,0.0
645,646,2011-01-30,1,0.14,0.93,0.0
646,647,2011-01-30,1,0.14,0.86,0.0
647,648,2011-01-30,1,0.14,0.86,0.0
648,649,2011-01-30,1,0.14,0.86,0.0
649,650,2011-01-30,1,0.16,0.8,0.0
650,651,2011-01-30,1,0.18,0.8,0.0
651,652,2011-01-30,1,0.22,0.75,0.0
652,653,2011-01-30,1,0.3,0.52,0.1045
653,654,2011-01-30,1,0.28,0.61,0.1045
654,655,2011-01-30,1,0.28,0.61,0.0896
655,656,2011-01-30,1,0.3,0.56,0.0
656,657,2011-01-30,1,0.3,0.56,0.0
657,658,2011-01-30,1,0.3,0.56,0.194
658,659,2011-01-30,1,0.26,0.65,0.1642
659,660,2011-01-30,1,0.26,0.65,0.194
660,661,2011-01-30,1,0.26,0.65,0.1045
661,662,2011-01-30,1,0.24,0.7,0.1642
662,663,2011-01-30,1,0.24,0.7,0.194
663,664,2011-01-30,1,0.24,0.65,0.2836
664,665,2011-01-31,1,0.24,0.65,0.2239
665,666,2011-01-31,1,0.22,0.64,0.2537
666,667,2011-01-31,1,0.22,0.64,0.194
667,668,2011-01-31,1,0.22,0.64,0.194
668,669,2011-01-31,1,0.2,0.59,0.2239
669,670,2011-01-31,1,0.18,0.64,0.2836
670,671,2011-01-31,1,0.16,0.69,0.3284
671,672,2011-01-31,1,0.16,0.64,0.2836
672,673,2011-01-31,1,0.16,0.59,0.2836
673,674,2011-01-31,1,0.16,0.59,0.2985
674,675,2011-01-31,1,0.16,0.59,0.194
675,676,2011-01-31,1,0.16,0.59,0.194
676,677,2011-01-31,1,0.18,0.55,0.1045
677,678,2011-01-31,1,0.16,0.59,0.0
678,679,2011-01-31,1,0.18,0.55,0.1343
679,680,2011-01-31,1,0.16,0.59,0.1343
680,681,2011-01-31,1,0.16,0.56,0.194
681,682,2011-01-31,1,0.16,0.59,0.194
682,683,2011-01-31,1,0.16,0.55,0.2239
683,684,2011-01-31,1,0.3,0.61,0.1045
684,685,2011-01-31,1,0.16,0.59,0.1642
685,686,2011-01-31,1,0.16,0.59,0.0896
686,687,2011-01-31,1,0.16,0.59,0.1045
687,688,2011-01-31,1,0.16,0.64,0.0896
688,689,2011-02-01,1,0.16,0.64,0.1045
689,690,2011-02-01,1,0.16,0.69,0.1045
690,691,2011-02-01,1,0.16,0.69,0.0
691,692,2011-02-01,1,0.16,0.69,0.0
692,693,2011-02-01,1,0.14,0.93,0.0
693,694,2011-02-01,1,0.14,0.93,0.0
694,695,2011-02-01,1,0.16,0.93,0.0
695,696,2011-02-01,1,0.16,0.93,0.0
696,697,2011-02-01,1,0.16,0.93,0.0
697,698,2011-02-01,1,0.16,0.93,0.0
698,699,2011-02-01,1,0.18,0.86,0.0
699,700,2011-02-01,1,0.2,0.86,0.0
700,701,2011-02-01,1,0.2,0.86,0.0
701,702,2011-02-01,1,0.22,0.8,0.0896
702,703,2011-02-01,1,0.24,0.75,0.0
703,704,2011-02-01,1,0.24,0.75,0.1343
704,705,2011-02-01,1,0.24,0.75,0.0
705,706,2011-02-01,1,0.24,0.81,0.1045
706,707,2011-02-01,1,0.24,0.81,0.1343
707,708,2011-02-01,1,0.22,0.87,0.1343
708,709,2011-02-01,1,0.22,0.87,0.1343
709,710,2011-02-01,1,0.22,0.87,0.0896
710,711,2011-02-01,1,0.2,0.93,0.194
711,712,2011-02-02,1,0.22,0.93,0.1045
712,713,2011-02-02,1,0.22,0.93,0.194
713,714,2011-02-02,1,0.22,0.93,0.1343
714,715,2011-02-02,1,0.22,0.93,0.1343
715,716,2011-02-02,1,0.22,0.93,0.2836
716,717,2011-02-02,1,0.22,0.93,0.1045
717,718,2011-02-02,1,0.22,0.93,0.1045
718,719,2011-02-02,1,0.22,0.93,0.2239
719,720,2011-02-02,1,0.22,0.93,0.2239
720,721,2011-02-02,1,0.24,0.93,0.0896
721,722,2011-02-02,1,0.22,1.0,0.0
722,723,2011-02-02,1,0.24,0.93,0.194
723,724,2011-02-02,1,0.24,0.93,0.2239
724,725,2011-02-02,1,0.34,0.93,0.1642
725,726,2011-02-02,1,0.38,0.82,0.3881
726,727,2011-02-02,1,0.38,0.76,0.3284
727,728,2011-02-02,1,0.36,0.71,0.2985
728,729,2011-02-02,1,0.36,0.53,0.5224
729,730,2011-02-02,1,0.34,0.42,0.5522
730,731,2011-02-02,1,0.28,0.45,0.4925
731,732,2011-02-02,1,0.24,0.48,0.5522
732,733,2011-02-02,1,0.22,0.47,0.3284
733,734,2011-02-02,1,0.22,0.44,0.2537
734,735,2011-02-02,1,0.2,0.44,0.4478
735,736,2011-02-03,1,0.2,0.4,0.4478
736,737,2011-02-03,1,0.2,0.44,0.5224
737,738,2011-02-03,1,0.18,0.43,0.2537
738,739,2011-02-03,1,0.18,0.43,0.2537
739,740,2011-02-03,1,0.16,0.5,0.2985
740,741,2011-02-03,1,0.16,0.43,0.3582
741,742,2011-02-03,1,0.14,0.5,0.3284
742,743,2011-02-03,1,0.14,0.5,0.3582
743,744,2011-02-03,1,0.16,0.47,0.2985
744,745,2011-02-03,1,0.18,0.43,0.3284
745,746,2011-02-03,1,0.18,0.43,0.4478
746,747,2011-02-03,1,0.2,0.4,0.3582
747,748,2011-02-03,1,0.2,0.4,0.4179
748,749,2011-02-03,1,0.22,0.37,0.3881
749,750,2011-02-03,1,0.22,0.37,0.3284
750,751,2011-02-03,1,0.22,0.37,0.2537
751,752,2011-02-03,1,0.2,0.4,0.194
752,753,2011-02-03,1,0.2,0.4,0.1642
753,754,2011-02-03,1,0.2,0.4,0.0
754,755,2011-02-03,1,0.2,0.47,0.0896
755,756,2011-02-03,1,0.18,0.55,0.1045
756,757,2011-02-03,1,0.18,0.51,0.0896
757,758,2011-02-03,1,0.2,0.47,0.1045
758,759,2011-02-04,1,0.2,0.44,0.0
759,760,2011-02-04,1,0.16,0.59,0.0
760,761,2011-02-04,1,0.14,0.63,0.1045
761,762,2011-02-04,1,0.14,0.63,0.1045
762,763,2011-02-04,1,0.14,0.63,0.1343
763,764,2011-02-04,1,0.16,0.55,0.0
764,765,2011-02-04,1,0.14,0.59,0.0
765,766,2011-02-04,1,0.14,0.74,0.1343
766,767,2011-02-04,1,0.16,0.8,0.1343
767,768,2011-02-04,1,0.2,0.51,0.1343
768,769,2011-02-04,1,0.22,0.51,0.1642
769,770,2011-02-04,1,0.24,0.48,0.1642
770,771,2011-02-04,1,0.26,0.5,0.2239
771,772,2011-02-04,1,0.28,0.45,0.1642
772,773,2011-02-04,1,0.28,0.48,0.2537
773,774,2011-02-04,1,0.3,0.42,0.2239
774,775,2011-02-04,1,0.26,0.56,0.1343
775,776,2011-02-04,1,0.24,0.6,0.1045
776,777,2011-02-04,1,0.24,0.65,0.1343
777,778,2011-02-04,1,0.24,0.65,0.1642
778,779,2011-02-04,1,0.24,0.7,0.1642
779,780,2011-02-04,1,0.24,0.65,0.1642
780,781,2011-02-04,1,0.24,0.7,0.1343
781,782,2011-02-05,1,0.24,0.7,0.1642
782,783,2011-02-05,1,0.24,0.65,0.1642
783,784,2011-02-05,1,0.24,0.75,0.1642
784,785,2011-02-05,1,0.24,0.75,0.1642
785,786,2011-02-05,1,0.22,0.93,0.1343
786,787,2011-02-05,1,0.2,1.0,0.0896
787,788,2011-02-05,1,0.2,1.0,0.0
788,789,2011-02-05,1,0.22,0.93,0.0896
789,790,2011-02-05,1,0.2,1.0,0.0896
790,791,2011-02-05,1,0.2,1.0,0.0896
791,792,2011-02-05,1,0.2,1.0,0.1343
792,793,2011-02-05,1,0.22,1.0,0.1343
793,794,2011-02-05,1,0.22,1.0,0.1642
794,795,2011-02-05,1,0.22,1.0,0.1642
795,796,2011-02-05,1,0.22,1.0,0.0
796,797,2011-02-05,1,0.22,1.0,0.0
797,798,2011-02-05,1,0.22,1.0,0.1343
798,799,2011-02-05,1,0.24,1.0,0.2836
799,800,2011-02-05,1,0.28,0.93,0.4478
800,801,2011-02-05,1,0.28,0.93,0.4478
801,802,2011-02-05,1,0.3,0.87,0.2537
802,803,2011-02-05,1,0.26,1.0,0.194
803,804,2011-02-05,1,0.26,0.93,0.1343
804,805,2011-02-05,1,0.26,0.93,0.2239
805,806,2011-02-06,1,0.26,0.7,0.194
806,807,2011-02-06,1,0.26,0.65,0.4179
807,808,2011-02-06,1,0.26,0.6,0.3284
808,809,2011-02-06,1,0.26,0.6,0.0896
809,810,2011-02-06,1,0.26,0.6,0.3582
810,811,2011-02-06,1,0.26,0.6,0.2239
811,812,2011-02-06,1,0.26,0.6,0.2239
812,813,2011-02-06,1,0.24,0.65,0.1642
813,814,2011-02-06,1,0.24,0.65,0.1045
814,815,2011-02-06,1,0.28,0.56,0.1045
815,816,2011-02-06,1,0.3,0.52,0.2537
816,817,2011-02-06,1,0.32,0.49,0.2537
817,818,2011-02-06,1,0.34,0.46,0.0
818,819,2011-02-06,1,0.34,0.46,0.0
819,820,2011-02-06,1,0.34,0.46,0.0896
820,821,2011-02-06,1,0.34,0.46,0.0896
821,822,2011-02-06,1,0.34,0.49,0.1045
822,823,2011-02-06,1,0.34,0.46,0.0
823,824,2011-02-06,1,0.3,0.56,0.1642
824,825,2011-02-06,1,0.28,0.61,0.1343
825,826,2011-02-06,1,0.28,0.61,0.1045
826,827,2011-02-06,1,0.26,0.6,0.0
827,828,2011-02-06,1,0.26,0.6,0.0
828,829,2011-02-06,1,0.24,0.65,0.0
829,830,2011-02-07,1,0.24,0.65,0.0
830,831,2011-02-07,1,0.22,0.75,0.0
831,832,2011-02-07,1,0.2,0.8,0.0
832,833,2011-02-07,1,0.2,0.86,0.0
833,834,2011-02-07,1,0.2,0.86,0.0
834,835,2011-02-07,1,0.2,0.86,0.0
835,836,2011-02-07,1,0.18,0.93,0.0
836,837,2011-02-07,1,0.18,0.86,0.0
837,838,2011-02-07,1,0.16,1.0,0.0
838,839,2011-02-07,1,0.22,0.8,0.0
839,840,2011-02-07,1,0.24,0.75,0.1045
840,841,2011-02-07,1,0.3,0.65,0.0896
841,842,2011-02-07,1,0.32,0.62,0.0
842,843,2011-02-07,1,0.36,0.57,0.0896
843,844,2011-02-07,1,0.36,0.57,0.0896
844,845,2011-02-07,1,0.38,0.54,0.0896
845,846,2011-02-07,1,0.36,0.57,0.1343
846,847,2011-02-07,1,0.32,0.7,0.1642
847,848,2011-02-07,1,0.34,0.66,0.1343
848,849,2011-02-07,1,0.32,0.7,0.0
849,850,2011-02-07,1,0.32,0.7,0.1045
850,851,2011-02-07,1,0.32,0.7,0.0
851,852,2011-02-07,1,0.28,0.81,0.0896
852,853,2011-02-07,1,0.3,0.81,0.0
853,854,2011-02-08,1,0.28,0.87,0.0
854,855,2011-02-08,1,0.28,0.87,0.0
855,856,2011-02-08,1,0.26,0.93,0.1045
856,857,2011-02-08,1,0.28,0.93,0.1642
857,858,2011-02-08,1,0.26,0.93,0.1642
858,859,2011-02-08,1,0.26,0.81,0.3284
859,860,2011-02-08,1,0.26,0.7,0.3284
860,861,2011-02-08,1,0.24,0.65,0.4179
861,862,2011-02-08,1,0.24,0.56,0.4925
862,863,2011-02-08,1,0.24,0.52,0.4925
863,864,2011-02-08,1,0.22,0.47,0.5522
864,865,2011-02-08,1,0.22,0.47,0.4627
865,866,2011-02-08,1,0.24,0.38,0.4925
866,867,2011-02-08,1,0.24,0.32,0.4478
867,868,2011-02-08,1,0.22,0.37,0.4179
868,869,2011-02-08,1,0.22,0.35,0.3881
869,870,2011-02-08,1,0.22,0.35,0.5224
870,871,2011-02-08,1,0.22,0.32,0.5821
871,872,2011-02-08,1,0.2,0.32,0.3881
872,873,2011-02-08,1,0.16,0.4,0.4627
873,874,2011-02-08,1,0.16,0.4,0.3284
874,875,2011-02-08,1,0.14,0.33,0.4627
875,876,2011-02-08,1,0.12,0.33,0.3582
876,877,2011-02-08,1,0.12,0.33,0.3284
877,878,2011-02-09,1,0.1,0.36,0.3582
878,879,2011-02-09,1,0.1,0.36,0.2239
879,880,2011-02-09,1,0.08,0.38,0.2836
880,881,2011-02-09,1,0.06,0.45,0.1343
881,882,2011-02-09,1,0.06,0.45,0.1045
882,883,2011-02-09,1,0.06,0.45,0.0
883,884,2011-02-09,1,0.06,0.49,0.1045
884,885,2011-02-09,1,0.1,0.42,0.0
885,886,2011-02-09,1,0.12,0.39,0.1642
886,887,2011-02-09,1,0.14,0.36,0.0
887,888,2011-02-09,1,0.14,0.43,0.1642
888,889,2011-02-09,1,0.18,0.4,0.2239
889,890,2011-02-09,1,0.18,0.4,0.2537
890,891,2011-02-09,1,0.2,0.34,0.2985
891,892,2011-02-09,1,0.2,0.34,0.2836
892,893,2011-02-09,1,0.2,0.37,0.2537
893,894,2011-02-09,1,0.2,0.34,0.2537
894,895,2011-02-09,1,0.18,0.47,0.2985
895,896,2011-02-09,1,0.14,0.86,0.2537
896,897,2011-02-09,1,0.14,0.86,0.1642
897,898,2011-02-09,1,0.14,0.86,0.1642
898,899,2011-02-09,1,0.16,0.8,0.1642
899,900,2011-02-09,1,0.16,0.8,0.194
900,901,2011-02-10,1,0.14,0.86,0.194
901,902,2011-02-10,1,0.14,0.8,0.1343
902,903,2011-02-10,1,0.14,0.8,0.1343
903,904,2011-02-10,1,0.14,0.59,0.2239
904,905,2011-02-10,1,0.12,0.5,0.2239
905,906,2011-02-10,1,0.12,0.54,0.2836
906,907,2011-02-10,1,0.1,0.5,0.4179
907,908,2011-02-10,1,0.1,0.49,0.3284
908,909,2011-02-10,1,0.12,0.42,0.3582
909,910,2011-02-10,1,0.12,0.42,0.2985
910,911,2011-02-10,1,0.14,0.39,0.3582
911,912,2011-02-10,1,0.16,0.34,0.3881
912,913,2011-02-10,1,0.18,0.29,0.2985
913,914,2011-02-10,1,0.2,0.27,0.2836
914,915,2011-02-10,1,0.2,0.25,0.2537
915,916,2011-02-10,1,0.2,0.27,0.2985
916,917,2011-02-10,1,0.18,0.26,0.194
917,918,2011-02-10,1,0.16,0.28,0.1343
918,919,2011-02-10,1,0.14,0.28,0.1045
919,920,2011-02-10,1,0.14,0.31,0.0896
920,921,2011-02-10,1,0.14,0.39,0.0
921,922,2011-02-10,1,0.12,0.39,0.0
922,923,2011-02-10,1,0.12,0.42,0.1045
923,924,2011-02-11,1,0.1,0.49,0.1045
924,925,2011-02-11,1,0.1,0.54,0.0896
925,926,2011-02-11,1,0.1,0.54,0.0896
926,927,2011-02-11,1,0.08,0.63,0.0896
927,928,2011-02-11,1,0.1,0.68,0.0
928,929,2011-02-11,1,0.08,0.73,0.0
929,930,2011-02-11,1,0.1,0.74,0.1642
930,931,2011-02-11,1,0.12,0.74,0.2239
931,932,2011-02-11,1,0.14,0.69,0.194
932,933,2011-02-11,1,0.22,0.47,0.1343
933,934,2011-02-11,1,0.22,0.47,0.1343
934,935,2011-02-11,1,0.24,0.35,0.194
935,936,2011-02-11,1,0.3,0.26,0.2537
936,937,2011-02-11,1,0.32,0.21,0.1642
937,938,2011-02-11,1,0.3,0.28,0.194
938,939,2011-02-11,1,0.3,0.24,0.0
939,940,2011-02-11,1,0.28,0.28,0.0
940,941,2011-02-11,1,0.26,0.33,0.0
941,942,2011-02-11,1,0.22,0.55,0.1343
942,943,2011-02-11,1,0.2,0.59,0.1343
943,944,2011-02-11,1,0.2,0.64,0.0896
944,945,2011-02-11,1,0.18,0.69,0.0
945,946,2011-02-12,1,0.16,0.69,0.0896
946,947,2011-02-12,1,0.14,0.86,0.0
947,948,2011-02-12,1,0.14,0.8,0.0
948,949,2011-02-12,1,0.12,0.8,0.0
949,950,2011-02-12,1,0.12,0.74,0.0896
950,951,2011-02-12,1,0.12,0.74,0.0896
951,952,2011-02-12,1,0.12,0.93,0.194
952,953,2011-02-12,1,0.12,0.8,0.1045
953,954,2011-02-12,1,0.14,0.86,0.1343
954,955,2011-02-12,1,0.16,0.64,0.1343
955,956,2011-02-12,1,0.22,0.41,0.2537
956,957,2011-02-12,1,0.3,0.28,0.3284
957,958,2011-02-12,1,0.3,0.39,0.4627
958,959,2011-02-12,1,0.3,0.39,0.4179
959,960,2011-02-12,1,0.34,0.31,0.2836
960,961,2011-02-12,1,0.34,0.29,0.4179
961,962,2011-02-12,1,0.34,0.29,0.4179
962,963,2011-02-12,1,0.32,0.31,0.5224
963,964,2011-02-12,1,0.28,0.38,0.3284
964,965,2011-02-12,1,0.28,0.38,0.1642
965,966,2011-02-12,1,0.26,0.41,0.2239
966,967,2011-02-12,1,0.26,0.41,0.0
967,968,2011-02-12,1,0.24,0.44,0.0896
968,969,2011-02-12,1,0.22,0.51,0.1343
969,970,2011-02-13,1,0.2,0.64,0.1045
970,971,2011-02-13,1,0.2,0.59,0.0896
971,972,2011-02-13,1,0.2,0.75,0.0896
972,973,2011-02-13,1,0.2,0.69,0.1045
973,974,2011-02-13,1,0.2,0.69,0.1642
974,975,2011-02-13,1,0.2,0.69,0.1343
975,976,2011-02-13,1,0.22,0.55,0.0
976,977,2011-02-13,1,0.22,0.64,0.194
977,978,2011-02-13,1,0.24,0.6,0.2239
978,979,2011-02-13,1,0.3,0.45,0.3284
979,980,2011-02-13,1,0.32,0.39,0.4478
980,981,2011-02-13,1,0.36,0.32,0.4627
981,982,2011-02-13,1,0.38,0.29,0.3582
982,983,2011-02-13,1,0.4,0.3,0.4179
983,984,2011-02-13,1,0.4,0.3,0.2985
984,985,2011-02-13,1,0.42,0.28,0.3284
985,986,2011-02-13,1,0.42,0.28,0.3284
986,987,2011-02-13,1,0.4,0.32,0.2985
987,988,2011-02-13,1,0.4,0.35,0.2836
988,989,2011-02-13,1,0.4,0.35,0.3284
989,990,2011-02-13,1,0.4,0.35,0.3582
990,991,2011-02-13,1,0.4,0.35,0.2985
991,992,2011-02-13,1,0.4,0.35,0.3582
992,993,2011-02-14,1,0.38,0.37,0.3582
993,994,2011-02-14,1,0.38,0.37,0.3582
994,995,2011-02-14,1,0.36,0.4,0.2985
995,996,2011-02-14,1,0.34,0.46,0.2239
996,997,2011-02-14,1,0.32,0.53,0.2836
997,998,2011-02-14,1,0.32,0.53,0.2836
998,999,2011-02-14,1,0.34,0.46,0.2985
999,1000,2011-02-14,1,0.34,0.46,0.2985
1000,1001,2011-02-14,1,0.38,0.4,0.4627
1001,1002,2011-02-14,1,0.4,0.37,0.3881
1002,1003,2011-02-14,1,0.44,0.33,0.2239
1003,1004,2011-02-14,1,0.52,0.23,0.2537
1004,1005,2011-02-14,1,0.56,0.22,0.4478
1005,1006,2011-02-14,1,0.58,0.19,0.3881
1006,1007,2011-02-14,1,0.6,0.15,0.4925
1007,1008,2011-02-14,1,0.56,0.21,0.6567
1008,1009,2011-02-14,1,0.52,0.27,0.4627
1009,1010,2011-02-14,1,0.46,0.33,0.6119
1010,1011,2011-02-14,1,0.4,0.4,0.6119
1011,1012,2011-02-14,1,0.38,0.43,0.4925
1012,1013,2011-02-14,1,0.36,0.46,0.4627
1013,1014,2011-02-14,1,0.36,0.5,0.5224
1014,1015,2011-02-14,1,0.34,0.46,0.6567
1015,1016,2011-02-14,1,0.32,0.49,0.4925
1016,1017,2011-02-15,1,0.3,0.49,0.4179
1017,1018,2011-02-15,1,0.3,0.42,0.7761
1018,1019,2011-02-15,1,0.28,0.41,0.6866
1019,1020,2011-02-15,1,0.22,0.37,0.5224
1020,1021,2011-02-15,1,0.22,0.32,0.4627
1021,1022,2011-02-15,1,0.2,0.32,0.3284
1022,1023,2011-02-15,1,0.2,0.32,0.3582
1023,1024,2011-02-15,1,0.2,0.32,0.3582
1024,1025,2011-02-15,1,0.22,0.29,0.4478
1025,1026,2011-02-15,1,0.24,0.27,0.2836
1026,1027,2011-02-15,1,0.26,0.25,0.2537
1027,1028,2011-02-15,1,0.28,0.24,0.2537
1028,1029,2011-02-15,1,0.32,0.21,0.2239
1029,1030,2011-02-15,1,0.34,0.19,0.2239
1030,1031,2011-02-15,1,0.34,0.19,0.1642
1031,1032,2011-02-15,1,0.34,0.19,0.2537
1032,1033,2011-02-15,1,0.32,0.22,0.2239
1033,1034,2011-02-15,1,0.3,0.22,0.1343
1034,1035,2011-02-15,1,0.28,0.26,0.1343
1035,1036,2011-02-15,1,0.26,0.33,0.1045
1036,1037,2011-02-15,1,0.24,0.52,0.0
1037,1038,2011-02-15,1,0.24,0.44,0.0
1038,1039,2011-02-15,1,0.22,0.44,0.0896
1039,1040,2011-02-16,1,0.22,0.41,0.0896
1040,1041,2011-02-16,1,0.2,0.44,0.0896
1041,1042,2011-02-16,1,0.2,0.47,0.194
1042,1043,2011-02-16,1,0.2,0.51,0.194
1043,1044,2011-02-16,1,0.2,0.47,0.194
1044,1045,2011-02-16,1,0.2,0.55,0.2239
1045,1046,2011-02-16,1,0.2,0.55,0.2239
1046,1047,2011-02-16,1,0.22,0.55,0.1642
1047,1048,2011-02-16,1,0.24,0.52,0.2836
1048,1049,2011-02-16,1,0.26,0.41,0.3881
1049,1050,2011-02-16,1,0.34,0.34,0.2985
1050,1051,2011-02-16,1,0.38,0.32,0.3284
1051,1052,2011-02-16,1,0.42,0.3,0.3582
1052,1053,2011-02-16,1,0.46,0.28,0.4179
1053,1054,2011-02-16,1,0.46,0.28,0.4179
1054,1055,2011-02-16,1,0.46,0.31,0.3881
1055,1056,2011-02-16,1,0.46,0.28,0.2836
1056,1057,2011-02-16,1,0.4,0.4,0.2239
1057,1058,2011-02-16,1,0.34,0.53,0.2239
1058,1059,2011-02-16,1,0.38,0.43,0.194
1059,1060,2011-02-16,1,0.36,0.46,0.194
1060,1061,2011-02-16,1,0.34,0.53,0.194
1061,1062,2011-02-16,1,0.38,0.4,0.2239
1062,1063,2011-02-17,1,0.34,0.53,0.194
1063,1064,2011-02-17,1,0.34,0.53,0.2239
1064,1065,2011-02-17,1,0.34,0.53,0.2239
1065,1066,2011-02-17,1,0.34,0.53,0.194
1066,1067,2011-02-17,1,0.32,0.57,0.194
1067,1068,2011-02-17,1,0.32,0.66,0.0896
1068,1069,2011-02-17,1,0.3,0.7,0.1343
1069,1070,2011-02-17,1,0.32,0.57,0.1045
1070,1071,2011-02-17,1,0.32,0.57,0.0896
1071,1072,2011-02-17,1,0.36,0.57,0.194
1072,1073,2011-02-17,1,0.38,0.54,0.194
1073,1074,2011-02-17,1,0.44,0.44,0.2537
1074,1075,2011-02-17,1,0.48,0.41,0.2239
1075,1076,2011-02-17,1,0.54,0.34,0.2239
